Entry	Organism ID
A0A3A3HB66	2108445
H4IS39	868135
A0A520D4Q3	28214
A0A6C0Z947	210
A0A2R5EFS3	1765050
A0A1V3A900	210
A0A525HFH7	28214
A0A6M0ASJ1	2607820
S6AFY0	1163617
A0A520HQF1	28214
A0A4P8L6D2	980445
A0A438TGX4	210
A0A3L3GLN7	28901
U5W377	1246995
A0A2A6S1Q3	210
A0A4Y4SL42	210
A0A2S9SG28	727
A0A4V2X3E4	2259330
A0A2H0ANQ7	1973980
A0A0P9PTW3	264450
A0A520B911	28214
A0A0H3MD85	410289
A0A7I9UXP0	589162
A0A433F0V8	2419513
A0A6C0Z0D4	210
A0A6I4BUP3	210
A0A1W2DYM5	1938756
A0A2N6ARK5	2053306
A0A3M4FHA0	97473
A0A2W6VUS1	28214
A0A1F6DEM9	1798487
A0A353PV67	166
A0A3M5QEK2	97473
A0A520DL42	28214
A0A520IHC2	28214
A0A0L8BMB5	106592
A0A317E010	2211142
A0A438SUJ0	210
A0A2A6UJD0	210
A0A133Y743	1497955
A0A3M4EZY4	97473
A0A438UDF0	210
A0A2M9P7Q1	1985299
A0A0E0Y2J0	1133852
A0A439BSK7	210
A0A011P5B5	85402
D4C8Q2	411486
A0A435T724	2496712
A0A3M3WEF0	97473
A0A3C0U2D4	166
A0A3D0ZBE0	166
A0A378T5U0	477
A0A653I0L0	2653185
A0A3M3W687	97473
I9WSB4	992078
A0A1I4IPW9	254406
A0A2E1YXT5	28214
A0A285XBH8	106592
A0A7H4KB84	1979950
A0A384FXK5	1569353
A0A212Q4A4	1873883
A0A1M3EC57	1895923
A0A2E1YZK9	28214
A0A5C6GSK9	727
A0A0N0K3T0	1523427
Q1W5C9	545693
A0A174P5U5	410072
A0A3E4GQK5	410072
X5Y5I8	1287281
A0A2M9PRI2	80866
A0A1Z4R2T2	2005461
A0A2E1YV56	28214
A0A2E1Z320	28214
A0A5C4RFN4	1173677
A0A398C6E5	76860
A0A3N4YZ68	2485151
A0A520F632	28214
A0A401ID43	1920663
A0A2H0ANT4	1973980
A0A0H3M433	410289
A0A448UIQ4	210
A0A403K354	28901
A0A3M5PVX8	97473
A0A0Q6RQ45	1736427
K7Z9V2	1069642
C5QS42	525378
A0A1W1YFY0	1938756
A3SWB1	314267
A0A148KKX8	1799789
A0A099WAA9	1497679
A0A554G8C1	2596897
A0A2W6VUD6	28214
A0A0L8BRV8	106592
A0A1F5S273	1797993
A0A139QG85	76860
A0A060USZ3	160808
A0A1V3IV52	1908263
A0A1R3T8H5	1642647
A0A3A3HS32	2108445
A0A4R2FEX8	246167
A0A5C4RM91	1173677
A0A2T6W2Y8	210
A0A1Q4IUZ2	210
D4KT60	657315
A0A378TTH5	477
A0A6M0AGG6	2607820
A0A3D0ZE71	166
A0A401IJ68	1920663
A0A0Q6RUU2	1736427
A0A520FEA9	28214
A0A0L8BD22	106592
A0A0E0XSU3	1133852
A0A496J6I6	210
A0A521EA10	1010611
A0A2E7LVW2	2024886
A0A173UG12	410072
A0A0L0PHA4	210
A0A1I6ZP40	1520820
A0A5B9HDI2	210
A0A1M6PIR3	1121323
A0A1V3IN53	1908260
R9JXP9	1235792
A0A2T6R1B6	210
A0A286J302	80866
F3YZR7	690850
A0A1M6K3W8	1121323
A0A3R5XMX2	410072
A0A2T6RV33	210
D4CB75	411486
A0A173X0K8	410072
A0A077P253	1398202
A0A2S4IAT4	129138
D4KKX3	657315
A0A2A6SK62	210
X5X484	1287281
A0A7K2SX42	2690337
A0A1V3AZT8	210
A0A402WM38	28901
A0A1A9HBR8	210
A0A438Y2N0	210
A0A439BL44	210
A0A4Y4WCX2	210
A0A1A9HA73	210
A0A2T6QTQ1	210
A0A379SGE0	28901
A0A293SW15	210
A0A379QPG0	28901
A0A2A6X8L7	210
A0A5C1F9J2	2217832
A0A438WIG7	210
A0A2T6W227	210
A0A5B9FMI2	2603277
A0A438YWX6	210
A0A0E0XYQ6	1133852
A0A0S1XPP6	210
A0A2T6VVN7	210
A0A2S8HC05	104087
A0A438VMP4	210
A0A2S4IWN1	129138
R6LFA7	1263070
A0A0F3QLS2	1359166
A0A0H3M1D1	410289
A0A2A6SUZ3	210
A0A438PPH1	210
A0A285S159	538381
A0A133YGF8	1497955
R9JTL4	1235792
D7XJ43	749533
A0A3J4N9H4	28901
A0A133YGC9	1497955
A0A1V3B356	210
A0A174H342	410072
A0A657IFI8	28901
A0A521F6B6	1010611
D7XXE4	749533
A0A2A6YMN6	210
A0A5B9F8V7	2603277
A0A6I4BZS1	210
A0A3I0WMB9	28901
A0A7K1MZF7	210
A0A133YFR7	1497955
A0A1G4WWE5	1200751
A0A2A6T240	210
A0A1Q4N0T7	210
A0A080NGG2	80866
A0A2T6P060	210
F4V9T1	656408
S1E2Q2	1182671
W8UN65	1420013
A0A173XCI8	410072
A0A2A6ULK0	210
D4CAI8	411486
R9JUL2	1235792
A0A3N5BTX6	210
A0A293VDH7	210
A0A496F3K2	210
R9C598	1202534
A0A0E0Y880	1133852
A0A1Y0VK55	1255
A0A2A6SP14	210
A0A1G4VUQ5	1200751
A0A496IX73	210
D7XX06	749533
A0A438SDY4	210
A0A4Z1BZX0	2560053
A0A271KXR0	43617
I9Q427	992024
A0A2T6PJT2	210
R9JS84	1235792
A0A412QB16	410072
A0A173T364	410072
A0A7K1MKS5	210
A0A438ZQX0	210
A0A133YD64	1497955
A0A7K1MK28	210
A0A2A6XT26	210
A0A1G4WV74	1200751
A0A2T6VUT3	210
A0A6I4CH46	210
A0A174QYW9	410072
A0A0C1K5P9	76860
A0A4R5KRM7	2547395
A0A0Q5QEZ0	1736289
A0A5C4RMW7	1173677
A0A3M4AJ92	97473
A0A401IBY8	1920663
A0A271KRK7	43617
A0A060UL60	160808
A0A4Y4ULA5	210
A0A496GCV5	210
A0A2N7LE81	188144
Q39GM3	482957
A0A1V3BKY8	210
A0A521F5J0	1010611
A0A6N3ZCQ4	210
A0A0H3M4Q1	410289
V4ND33	1282363
A0A5M8VXH6	210
A0A2A6VHV8	210
A0A7L5AH58	674079
F4VBA6	656408
A0A5Y7AKU7	1299258
A0A2T6TEW2	210
A0A271L6D1	43617
R9K2K6	1235792
A0A7K1N360	210
A0A0L6D0L3	210
A0A2T6NZJ9	210
A0A2M9PID6	80866
A0A1Q2RD09	210
A0A7K1MH80	210
A0A271L084	43617
A0A0L6D543	210
A0A3E4GR66	410072
A0A073AZA1	28042
A0A377RWC5	210
A0A438ZCF8	210
A0A0F3QDN8	1359166
A0A271L634	43617
A0A0H3M6L1	410289
A0A7K2SMX2	2690337
W8V1N2	1420013
A0A6I6TVM3	2698900
A0A3D0Z8B7	166
A0A520JL61	28214
A0A2T2SRW3	1919102
A0A520HST8	28214
M3MQE6	1159033
A0A2W6T4W8	28214
A0A0L8BUT4	106592
A0A1M6P8R2	1121323
A0A0E0Y867	1133852
A0A3M4HKN6	318
A0A0A2Y2E8	155515
A0A0M3GK93	1128399
S2VVA6	883069
A0A0M3GD36	1128399
A0A401IBV3	1920663
A0A0P9N617	264450
A0A520JJ31	28214
A0A554FJ83	2596897
A0A401IEE7	1920663
A0A0Q6S5X7	1736427
A0A401IM84	1920663
A0A326GHF8	28214
A0A2S9RWF3	727
A0A6N7BJL1	2053306
A0A5J6W0Q7	2596949
A0A2E1YZJ6	28214
A0A098MQT4	57678
A0A2N7L5D7	188144
A0A5C4RL26	1173677
E3PP06	316401
A0A1M3MMJ1	1895812
A0A3A5Q5X9	2292955
A0A3M3X1W8	97473
A0A521I491	166
A0A2H0AQY8	1973980
Q1Z9B6	314280
A0A2E1Z1W3	28214
A0A0H3MBS7	410289
A0A2K9JZB7	1514074
A0A7H4KDP3	1979950
A0A3M0WT26	2053306
A0A2X4DQG1	727
A0A6M0AK20	2607820
A0A2E1YY55	28214
A0A520JFY4	28214
A0A2W5JV13	28197
A0A6N3T5B3	104101
A0A1G2C6J3	1798644
I9ZNB3	992120
K7Z922	1069642
A0A533YI02	2053306
A0A3S1XJA7	2496712
A0A653HV68	2653185
K7YRB8	1069642
A0A351Q7H2	166
A0A2G6QQR8	166
A0A520DMM8	28214
A0A3D0ZCB1	166
A0A2E2ZTP2	28214
A0A378QLI7	477
A0A259EQ61	1970526
A0A6G8NZQ5	2705548
A0A0L8BUV2	106592
A0A326GJH7	28214
N1UJY0	1085541
A0A285XH42	106592
A0A656LJ47	1127672
W0PD83	1247726
A0A0P9N0V1	264450
A0A2H0ARB7	1973980
A0A5B7ZGL7	2584944
A0A520HX35	28214
A0A3A3HHW9	2108445
A0A4R5KL60	2547395
A0A1M4Y805	1123243
A0A533YIH6	2053306
R9JYC3	1235792
A0A1F6BGG0	1798391
A0A2U8QFZ9	1404367
A0A2E2ZYB6	28214
A0A3B8WXE5	166
A0A3M4FL47	97473
A0A1H0I4J4	1882755
A0A401IN57	1920663
A0A317E4K4	2211142
A0A533YLK3	2053306
A0A3D3FQN6	166
A0A6M0AML5	2607820
A0A326GJC1	28214
A0A378TT79	477
A0A3A3HZN4	2108445
A0A5C4RF83	1173677
A0A3M5QA78	97473
A0A554FLZ7	2596897
M3MCS4	1159033
A0A252ATL7	104101
A0A2V4WZS8	106592
A0A401IJ30	1920663
A0A258CC97	1970502
A0A6N3T8T7	104101
A0A3D0Z9X6	166
A0A6G8ZJU9	1404367
A0A520IS20	28214
A0A0H3M1U5	410289
A0A3Q9DKT9	210
A0A5B9J870	210
A0A4P8L887	980445
A0A5J6W8T4	2596949
A0A1Y3X723	1965640
A0A0M3GFJ1	1128399
A0A2U9DWB1	727
A0A3D0Z9Q0	166
A0A378UDR9	477
A0A401IBH4	1920663
A0A0Q6S9G4	1736427
A0A3D0ZDD9	166
A0A5J6WB63	2596949
A0A3M4F4K7	97473
A0A5P2GAI6	247
A0A0M3GP98	1128399
A0A4R3PA66	246167
A0A2V4XNB9	106592
A0A520HHJ3	28214
A0A6N3T5Q2	104101
A0A520ILJ7	28214
A0A1G3B9R7	1801977
A0A3M4AI17	97473
A0A2G9ZF79	2014278
A0A5Y2SF20	59205
A0A6M0AKC4	2607820
E3PAQ2	316401
A0A3D0Z812	166
A0A5J6W0Z0	2596949
A0A6G8NQA5	2705548
A0A520JII9	28214
A0A3R9LZA1	1759399
A0A6M0A8A0	2607820
A0A285XEB8	106592
A0A7K1N802	210
A0A3S2AB04	2496712
A0A1V3ISY0	1908263
A0A5C4REV0	1173677
A0A352B9S6	166
A0A3A9F5M4	2320115
A0A3C1HSZ0	166
A0A2H0ESQ5	1974087
W0PJJ6	1247726
A0A2W6S5X4	28214
Q1YZZ5	314280
I9ZV56	992120
M6CRX9	1218565
A0A438QRJ9	210
A0A3E3E5R8	1323
A0A3A4PR31	2035772
A0A0S7Y0H9	1703361
A0A370GZJ9	279262
H4ILR6	868135
A0A0D6TAL7	1192054
A0A3E2T5R6	1849041
A0A0F2PIS9	1629715
A0A2N5ZXA3	2053306
A0A6G8NXC2	2705548
A0A3E2BUN0	2021357
A0A1M3EBG4	1895923
A0A2H0EPF4	1974087
A0A259EBB2	1970526
A0A1T2L1M7	1918949
A0A4P8L266	980445
A0A6G8ZSH2	1404367
A0A4P8L701	980445
W0PBM5	1247726
A0A6M0A9W2	2607820
A0A1H8R7Z8	79604
A0A3E2BVG0	2021357
A0A3D0ZB53	166
E3PB22	316401
A0A5B3GJY3	649756
U2C4E6	411472
A0A2V4WHZ9	106592
A0A1B8Q813	477
A0A520I479	28214
A0A2H0EQZ7	1974087
A0A2E2ZRT5	28214
A0A1B1FPW4	1191459
A0A2H0ALL8	1973980
A0A435TEG0	2496712
A0A5C4RDG1	1173677
A0A3A3HVS0	2108445
A0A5Y2SEG6	59205
A0A1H1NH52	684552
A0A259EVJ2	1970526
A0A3D0ZEN4	166
A0A1M3BLH7	1895833
A0A1F6DEB2	1798487
A0A2W6XKC2	28214
A0A435RR65	2496712
A0A525HD99	28214
E3PIY0	316401
A0A148KL28	1799789
A0A1F6D877	1798487
A0A2H0AKX8	1973980
A0A520F327	28214
A0A656LG44	1127672
A0A1V4GP88	477
B9CJW6	553184
A0A139QHU9	76860
A0A3N4ZSZ2	2485151
A0A5J6W5C3	2596949
A0A6N7BFH3	2053306
A0A1H0K655	1882755
A0A317DWB6	2211142
A0A1V4GVQ2	477
A0A5C4RFN8	1173677
A0A2M9D699	205941
A0A3M5PU34	97473
A0A0M3GCQ9	1128399
I3BHC6	1161743
A0A0M3GLP1	1128399
A0A2A3VH31	2032566
V8B9V4	1073372
A0A269TGI0	907
A0A3B8WT05	166
K7Z1N9	1069642
A0A252ATE8	104101
A0A5J6W7X6	2596949
A0A5C6GTC9	727
A0A3D0ZBM7	166
A0A2D4VH75	2024848
F7JUG8	658082
A0A6A0AUW2	2705029
A0A136A3K4	1799789
A0A4R2ZRL6	2135714
A0A1B8Q2H8	477
A0A1M4ZK53	1123243
A0A378UC08	477
A0A5N7X3D4	1886637
A0A0X3TAV5	1685380
A0A401IC14	1920663
A0A2H0AI57	1973980
A0A556MIL1	2597670
A0A351Q9W7	166
F7JTL2	658082
A3T3G0	314267
A0A4R2FN65	246167
A0A1W1YLC4	1938756
A0A0Q6RSQ7	1736427
A0A3A5Q8K3	2292955
A0A5P5ZW72	727
A0A1F5S3G8	1797993
A0A3M3WZL1	97473
N9U4M2	1268237
H4ILC9	868135
A0A3A9EXP0	2320115
A0A2U9DWC2	727
A0A3C0U1L8	166
A0A6M0ADL3	2607820
A0A3E1QVZ4	727
A0A0N0K607	1523427
A0A0Q6RSI1	1736427
A0A0Q6QHE9	1736427
A0A0Q6RX09	1736427
E3PM71	316401
A0A6C2TVF4	2750659
A0A258CL57	1970502
A0A285XIU6	106592
A0A0M3GGP5	1128399
A0A356JZP9	166
A0A4R2FJB6	246167
A0A1N7J0K4	570947
A0A5J6W539	2596949
A0A2W6SI75	28214
A0A0N1BNV9	1523427
A0A401IEZ9	1920663
A0A2S9SF38	727
F7JTB6	658082
F7JTR8	658082
A0A0D6T8Y3	1192054
A0A285XE97	106592
A0A1B8PWD7	477
A0A2H0AJV2	1973980
A0A4R2QBH2	2512151
A0A2V4WJ14	106592
A0A0M3GRS3	1128399
A0A2W6S7H8	28214
A0A2V4X643	106592
A0A212Q8H5	1873883
H4ILD4	868135
A0A0Q6RT75	1736427
A0A4R2ZFB0	2135714
A0A520JCJ3	28214
A0A1R3T4S9	1642647
A0A368A0M3	2079009
A0A3C0BI19	166
A0A136A4T6	1799789
A0A3D0Z830	166
A0A520ACM1	28214
A0A317DW40	2211142
A0A0L8BSH0	106592
A0A6G9A0X8	1404367
A0A0S4K742	1706231
A0A4R2QGK8	2512151
A0A2H0AI82	1973980
A0A2H0EUB8	1974087
A0A0M3GMJ4	1128399
A0A2S9RQ09	727
A0A285XLL0	106592
A0A380JJ85	76860
A0A1M4Y5T7	1123243
A0A0X3TGQ1	1685380
A0A4R2QFT6	2512151
A0A5Y2SGC1	59205
A0A0N8K4W6	1666914
A0A5C4RL40	1173677
A0A2W6VGW9	28214
A0A520HV57	28214
A0A2N2G1X2	2013752
A0A1N7JAR9	570947
A0A1M6TSR8	907
A0A2W6SDQ2	28214
A0A3D0ZB99	166
A3T0A7	314267
A0A5C4RNB4	1173677
A0A2E2ZP88	28214
A0A2U8Q5J7	1404367
A0A351Q7E2	166
A0A520JJB9	28214
A0A556MM79	2597670
A0A285XID9	106592
R9JJX0	1235792
A0A401IMX0	1920663
A0A5C4RL35	1173677
A0A384GYR1	1569353
A0A0M3GP33	1128399
A0A1A7PKD5	155515
A0A0M3GT21	1128399
A0A085BV64	1525218
A0A353S6A6	166
A0A1F7URM7	1802401
A0A0L8BFF2	106592
A0A077P918	1398202
A0A520IPZ4	28214
A0A7H4KF93	1979950
A0A100WWN0	144550
A0A5N7X0W9	1886637
A0A3D0Z9V5	166
A0A326GKN1	28214
A0A2G9ZHX3	2014278
A0A1F6DBQ5	1798487
W0PAH3	1247726
A0A2M9E8Y3	2032582
A0A6G8NN12	2705548
A0A3A3HBK3	2108445
A0A428HZ52	1759399
A0A1F6B7E0	1798391
A0A6N3T623	104101
E3PLT9	316401
A0A3A3HBM4	2108445
A0A2A6TIS1	210
A0A1I6Y7J1	1520820
A0A6N3TAJ7	104101
A0A4P8L3Q5	980445
A0A351QBZ8	166
W0PF72	1247726
A0A391PIH9	2185272
A0A0G1L9M7	1618662
A0A6M0ARR8	2607820
A0A259ESP4	1970526
A0A0M3GBR1	1128399
A0A520DR07	28214
A0A401IIL7	1920663
A0A391P9T2	2185272
A0A520HSJ6	28214
A0A3D3FPX1	166
A0A0S4K6M7	1706231
A0A520AA78	28214
A0A6M0AYV0	2607820
A0A2M7V1L5	2014283
A0A351Q8T4	166
A0A2S9S051	727
A0A5J6W0X5	2596949
A0A4R2GCI5	246167
A0A2S9RQV0	727
A0A2S9SFN3	727
A0A2W6T3Z5	28214
A0A0C1HWM9	76860
A0A2V4WQ48	106592
E4ZDI9	489653
A0A2W6VAP7	28214
I3BML2	1161743
A0A1F5YYW0	1817867
A0A401IJP7	1920663
A0A2E1ECF0	2024848
A0A075K3F7	1217721
A0A5C4RF36	1173677
A0A1B1G0Y6	1191459
A0A1F6BB20	1798391
A0A6M0A9B3	2607820
A0A4R2ZF46	2135714
A0A2K9JWV4	1514074
A0A554FVE1	2596897
A0A5J6VZR3	2596949
A0A3D0ZD92	166
A0A5C4RDJ7	1173677
A0A3D3FJM7	166
A0A1H1ZM17	546871
A0A0X3T9Y2	1685380
A0A5C4RMG6	1173677
A0A520EQ27	28214
A0A3D3FHY8	166
A0A1Y3XEG3	1965640
A0A2H0ENJ3	1974087
A0A6M0ATU0	2607820
A0A1I4HMV2	254406
A0A0L8C0D7	106592
A0A391PK09	2185272
A0A4R5KKB2	2547395
A0A5J6W192	2596949
A0A4V2V6E4	246167
A0A7K1MWX0	210
C0D921	518636
A0A7C5GDQ3	166
A0A3D0Z8I9	166
A0A6N3T8Z6	104101
A0A5N7WVP6	1886637
E4ZD07	489653
A0A353PSY3	166
A0A172RVZ8	79604
A0A401IH83	1920663
A0A6M0ALN7	2607820
A0A0C1K3P1	76860
A0A1R3T509	1642647
A0A3E1R3Y6	727
A0A0S9P9Y9	1736321
A0A2H0AQ28	1973980
A0A098MZQ3	57678
A0A2V4W9L4	106592
A0A0E0Y1L2	1133852
A0A0N1C0B3	1523427
A0A4P8L0R7	980445
W0PFX4	1247726
A0A435SGG8	2496712
A0A1A7PD75	155515
A0A252AJN1	104101
A0A0N8K5A6	1666914
A0A6M0ALL0	2607820
A0A520ERS9	28214
A0A564TLW1	76860
A0A2M7HYL3	2014286
A0A099W020	1497679
A0A0B2EV66	210
A0A2A6UMS5	210
A0A3R9TJ26	1759399
A0A5C6GRB1	727
A0A3C1HT45	166
A0A6M0AK57	2607820
A0A085BQQ4	1525218
A0A5B7ZF20	2584944
A0A6A0B2F6	2705029
A0A1W1ZS30	1938756
A0A2E2ZT85	28214
A0A4R4IIX1	2259330
A0A2H0ANY4	1973980
A0A136A2X0	1799789
A0A2Z5K6G8	2072505
A0A523N456	2053306
A0A2H0ETJ2	1974087
A0A2S0M627	907
A0A5J6W9J5	2596949
A0A351YYT3	166
A0A3E1QYP8	727
A0A0W0ZRH6	947033
A0A1W1YFZ9	1938756
D4CHS1	411486
A0A0E0Y267	1133852
A0A439AR48	210
R9JZP9	1235792
A0A438ZXP4	210
A0A412TA98	410072
A0A1A9H6M4	210
A5GC90	351605
E6X2R7	749222
A0A417KPW2	2292302
A0A368VIN7	1500506
A0A431RYT6	2497436
A0A6N9PRC5	2304573
A0A7C2XHK1	2052146
A0A1G8HM41	1855344
A0A2I1NAN0	827
A0A380PKM6	632
A0A6L7Z1U5	2026742
A0A220UMG6	2018305
A0A417KKL7	2292302
A0A2T3IND9	512643
F4TBP8	656419
S0FJ44	1195236
A0A353CBS5	2052146
A5GB42	351605
A0A2A9DRT1	630514
A0A7C2XFQ0	2052146
A0A6G7LSS7	558541
C6E2D5	443144
A0A0F3RNZ5	216463
A0A1S1GYW1	1608856
A0A3C1XWD1	134375
A0A1S1H2U2	1608856
A0A1Y2S788	351656
A0A2L0TLS3	2077148
A0A6N9PZD3	2304573
A0A417KRT8	2292302
A0A368VY81	1500506
A0A4R9IYD7	293069
A0A2T3FRS9	2126740
A0A1Y3XBW2	1965642
A0A2L0TAK2	2077148
A0A2E7JNZ4	2026742
A0A4Q5ETK9	2478953
A0A6G7P9G7	2714844
A0A0F0CDE7	1609975
A0A431S0L7	2497436
C6E1G7	443144
Q1R1X5	364106
A0A6S7BR87	1544867
A0A6S7BM66	1544867
A0A7C2RC27	2052146
A5G711	351605
C6DYR2	443144
A0A6N9A0Q9	2026742
X6AVN8	1287270
E6X381	749222
F4TE65	656419
A0A352FV33	2052146
A5GBK4	351605
C6DZF2	443144
A0A6G2XRC9	2690361
A0A417KPP7	2292302
A0A379XLH1	59207
A0A2U2GZ27	632
A5G8A0	351605
A0A417KLL8	2292302
A0A6N9ADG4	2026742
A0A251Z0V6	28447
A0A6N9ACC3	2026742
A0A3N6VQ24	650
A0A7H0HIF9	1926868
A0A368VRP9	1500506
X6AU02	1287270
A0A2V7KP69	2026742
A0A7C3BHX0	2420332
A0A6G7LSN3	558541
A0A1N6RGC7	86664
A0A7C7NZD5	2026742
A0A4Q4J0W5	336203
A0A7H0HI37	1926868
A0A2T3FPB9	2126740
A0A3S0DB95	2487425
A0A4Q5EVS6	2478953
A0A368VTM4	1500506
E6WYJ2	749222
A0A4Q4IXI2	336203
A0A1X7E6T1	1519643
A0A656JP61	1194405
A0A7G7F0V9	650
A0A6G7LRB9	558541
A0A1N6FCA2	1217970
A0A425W1G9	2049045
A0A6N9PU13	2304573
A0A2D5ZMJ4	2026742
A0A6N8X0D1	2026742
A0A435HA61	2496727
A9ISW2	382640
A0A2N0GK81	1798204
A0A352FN30	2052146
A0A1F6HXW3	1798589
A0A2H6LI97	1861711
A0A2T5HEI6	2135754
A0A2T3FNP0	2126740
A0A6N9PUK1	2304573
A0A6N9PSI6	2304573
A0A7C2R973	2052146
Q15TD7	342610
A0A0F0CBP5	1609975
A0A5D0PJ24	2604466
A3QA93	323850
A0A5A9FGJ2	2607285
A0A251XRM2	28447
A0A2V7NWR3	2026742
A0A3A9SA95	2364878
J3J948	1185325
A0A0F3RTE3	216463
A0A3R6NH83	2292204
E6X3F0	749222
A0A7C7PEL5	2026742
A0A368VEE8	1500506
A0A425W4E8	2049045
C6E2F7	443144
F4TCI4	656419
A0A1Y3WTP1	1965642
A0A6N9PTT2	2304573
A0A255PK89	2015515
A0A3S0H8G3	2497436
A0A7C2CJI8	2052146
A0A366ALV1	2204204
Q15VU5	342610
A0A1W6MTD3	655015
A0A2L0THE6	2077148
A0A2A2N8L5	2047825
S0FG20	1195236
A0A2T0TB48	84725
A0A366AXK8	2204204
A0A6G2XPX5	2690361
A0A6G7LS48	558541
A0A1G8NBY8	1855344
A0A2I1NBE2	827
A0A1G8BCM3	1855344
A0A6N8X8I3	2026742
A0A3R6MXS8	2292204
A0A381E8F9	827
F4TLP5	656419
A0A4Q4J0E5	336203
A0A2N9K890	1511761
S0FNZ0	1195236
A0A1G8FLM4	1855344
F4TLQ3	656419
A0A6S7BFC2	1544867
A0A2G4FW78	2026742
A0A7C2RF11	2052146
A0A0F3RUF1	216463
A0A1Y3XLB9	1965642
A0A368VMB0	1500506
A0A2T3FL25	2126740
F4TA84	656419
A0A4Q5EPF1	2478953
A5G6A8	351605
A0A417KQ49	2292302
A0A2L2MJ95	2049881
A0A292ZIA3	336203
A0A6L7SXP5	2026742
F9UHY4	768671
A0A1E4DU85	1660123
I2INY7	243261
A0A371YWI6	2766577
A0A1G2SE72	1802727
V6XY43	1322347
A0A4Q1A916	2044507
F9UH50	768671
A0A4Q8T9Q7	2480796
A0A3C0ZRG2	2053610
A0A2U2BX66	2135793
A0A2T0ZRI4	1566221
A0A2L0TLF8	2077148
A0A6L7QET2	2026742
A0A435ULD0	2496706
X5HL34	1286528
A0A379XSR9	59207
R6N8D3	1262983
A0A7C3B8Z9	2420332
A0A2M6V0F4	1100707
A0A379XTN1	59207
A5GAE5	351605
A0A1Y2S9L5	351656
A0A370L8I4	2763117
A0A4S5D8X6	1459967
A0A4Q7LNX4	337005
A0A1W6MRV1	655015
A0A435HAR5	2496727
A0A3D0P7T9	2052146
A0A656JJ39	1194405
A0A379YN57	59207
A0A380L4Q5	313439
A0A2G8TMK2	1485217
A0A1H3Q8B1	44576
A0A1W6N2A0	655015
A0A370LC43	2763117
A0A0N0S6P6	132474
A0A2T3IJW8	512643
A0A1E7J086	1869303
A9IPS6	382640
A0A2M9RSM0	2038106
A0A2S5FDI2	650
A0A6N8V116	2026742
A0A3A5JUZ1	82991
A0A1H3PII0	44576
A0A1G6IX45	390242
A0A6N9AM68	2026742
Q0WF35	632
A0A1W6N223	655015
A0A6N9AJC3	2026742
A0A0M7DY43	134375
A0A3M1G7T8	2420332
A0A317IDR6	2052146
A0A352EWQ1	2052146
A0A516X6N5	2597660
A0A1H3LZ47	44576
A0A1F4GLD2	1797549
A0A399NY69	28447
A0A6N9A513	2026742
A0A436JY32	2496672
A9ISZ0	382640
V6F518	431944
A0A4Q1A9W4	2044507
A0A6N9AN20	2026742
A0A656JXW4	1194405
A0A2T0ZL05	1566221
A0A4Y8THU7	2494248
A0A352FHL5	2052146
A0A512MFL9	748831
A0A6A0B4U0	2709158
A0A3M1EZC3	2420332
A0A2L2MLS3	2049881
A0A137SEV8	1306954
A0A435UUW1	2496706
A0A1W6MRR4	655015
A0A220UTL1	2018305
A0A5F1PD65	2486418
A0A366ASW4	2204204
A0A2G8T9M0	1485217
A0A2T0SZ17	84725
A0A3Q9SC85	450367
A0A6N8V2W7	2026742
A0A1A2N2G9	1856863
A0A428XPH3	2203195
A0A5A9F6B3	2607285
A0A4Y8UBS9	450367
A0A1Y3PYX9	230954
A0A2E0Z2A6	2024834
A0A4Q9H6I0	1926871
A0A6L7WAK7	2026742
A0A1I1CEW8	1566280
A0A250IT49	1294270
A0A220UTG1	2018305
A0A220UJA5	2018305
A0A1Y2SBQ6	351656
A0A379XV52	59207
A0A6I6JSV0	2681766
A0A3B9LSC3	2052146
A0A379YQT2	59207
A0A1G2LR28	1802286
A0A0C1IML0	1349421
A0A1W6MVC0	655015
A0A1G2SH63	1802727
A0A4R2ILA5	1213861
A0A2U2CSY7	2175247
A0A2V7G3I1	2026742
A0A317NLR2	236511
A0A352EW66	2052146
A0A2E0YX79	2024834
A0A1Q7ATK4	1803495
A0A6A0B7J2	2709158
A0A6G2XB15	2690361
A0A4Q1AB11	2044507
A0A370KZQ2	2763117
A0A366ADI6	2204204
I2IE34	243261
A0A7H9BFT6	2739434
A0A6N6WCP8	2599607
A0A352FIU2	2052146
A0A1G2LM10	1802286
A0A1F8S065	1797660
C2VN71	526985
A0A2L0T8U5	2077148
A0A435V3L9	2496706
A0A4P5W987	2026742
A0A317NR07	236511
A0A1G2LQN4	1802286
A5GDH3	351605
A0A417KP73	2292302
A0A7C3FFW0	2420332
A0A0D5NR33	1126833
A0A1X2B8F3	43304
A0A2E3J3J4	2026742
A0A2G8T9C0	1485217
A0A2T3FQL5	2126740
F4TI52	656419
A0A352FUA4	2052146
A0A366ADR9	2204204
A0A0M7LPJ9	134375
A0A6N8V4C2	2026742
A0A554R6X6	1179674
A0A1N6IEY1	1217970
A0A010JI59	1310681
A0A072NDW6	1137280
J1IWH4	1094551
A0A2L0TID9	2077148
A0A562NB87	384678
A0A4Q8TPZ8	2480796
A5G523	351605
A0A5P8YJ85	632
A0A1Q7ASP8	1803495
A0A435HSY4	2496727
V6EZW9	431944
A0A1F8RWH3	1797660
F9U5I9	768671
A0A3M1ED97	2420332
A0A516X6L0	2597660
Q15NT2	342610
